[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/0]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[],int,int)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/0]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[])>/assign/instruction2	byte[]
[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/0]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[],int,int)>/assign/instruction3	[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/0]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[])>/invoke/instruction5	int
[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/0]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[],int,int)>/assign/instruction4	[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/0]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[])>/assign/instruction3	int
[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/1]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[])>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/1]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(java.lang.String)>/java.lang.String.getBytes/0	byte[]
[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/1]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[],int,int)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/1]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[])>/assign/instruction2	byte[]
[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/1]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[],int,int)>/assign/instruction3	[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/1]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[])>/invoke/instruction5	int
[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/1]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[],int,int)>/assign/instruction4	[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile: void <clinit>()>/new org.springframework.boot.loader.jar.AsciiBytes/1]	<org.springframework.boot.loader.jar.AsciiBytes: void <init>(byte[])>/assign/instruction3	int
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.JarLauncher: boolean isNestedArchive(org.springframework.boot.loader.archive.Archive$Entry)>/assign/instruction2	[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.ExecutableArchiveLauncher: java.util.List getClassPathArchives()>/new org.springframework.boot.loader.ExecutableArchiveLauncher$1/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher$1: boolean matches(org.springframework.boot.loader.archive.Archive$Entry)>/assign/instruction2	org.springframework.boot.loader.archive.Archive$Entry
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.Launcher: org.springframework.boot.loader.archive.Archive createArchive()>/new org.springframework.boot.loader.archive.ExplodedArchive/0]	<org.springframework.boot.loader.archive.ExplodedArchive: java.util.List getNestedArchives(org.springframework.boot.loader.archive.Archive$EntryFilter)>/org.springframework.boot.loader.archive.Archive$EntryFilter.matches/0	[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.ExecutableArchiveLauncher: java.util.List getClassPathArchives()>/new org.springframework.boot.loader.ExecutableArchiveLauncher$1/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher$1: boolean matches(org.springframework.boot.loader.archive.Archive$Entry)>/return/instruction5	boolean
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.Launcher: org.springframework.boot.loader.archive.Archive createArchive()>/new org.springframework.boot.loader.archive.JarFileArchive/0]	<org.springframework.boot.loader.archive.JarFileArchive: java.util.List getNestedArchives(org.springframework.boot.loader.archive.Archive$EntryFilter)>/org.springframework.boot.loader.archive.Archive$EntryFilter.matches/0	[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.ExecutableArchiveLauncher: java.util.List getClassPathArchives()>/new org.springframework.boot.loader.ExecutableArchiveLauncher$1/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher$1: boolean matches(org.springframework.boot.loader.archive.Archive$Entry)>/return/instruction5	boolean
